envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
285	4425000	4785000	4305000	4545000	4425000	4065000	
286	4422000	4782000	4302000	4542000	4422000	4062000	
287	4467000	4779000	4299000	4539000	4539000	4179000	
288	4488000	4776000	4296000	4536000	4536000	4296000	
289	4509000	4893000	4293000	4533000	4533000	4293000	
290	4506000	4890000	4290000	4530000	4530000	4290000	
291	4527000	5007000	4287000	4527000	4527000	4287000	
292	4596000	5004000	4284000	4644000	4644000	4404000	
293	4593000	5001000	4281000	4641000	4641000	4401000	
294	4590000	4998000	4278000	4638000	4638000	4398000	
295	4635000	4995000	4395000	4755000	4635000	4395000	
296	4656000	4992000	4392000	4872000	4632000	4392000	
297	4653000	4989000	4389000	4869000	4629000	4389000	
298	4674000	4986000	4506000	4866000	4626000	4386000	
299	4695000	4983000	4503000	4863000	4623000	4503000	
300	4740000	5100000	4620000	4860000	4620000	4500000	
301	4737000	5097000	4617000	4857000	4617000	4497000	
302	4734000	5094000	4614000	4854000	4614000	4494000	
303	4779000	5211000	4611000	4851000	4731000	4491000	
304	4800000	5208000	4728000	4848000	4728000	4488000	
305	4821000	5205000	4845000	4845000	4725000	4485000	
306	4866000	5322000	4842000	4962000	4722000	4482000	
307	4911000	5439000	4839000	4959000	4719000	4599000	
308	4908000	5436000	4836000	4956000	4716000	4596000	
309	4929000	5433000	4833000	4953000	4713000	4713000	
310	4950000	5430000	4950000	4950000	4710000	4710000	
311	4947000	5427000	4947000	4947000	4707000	4707000	
312	4944000	5424000	4944000	4944000	4704000	4704000	
313	4941000	5421000	4941000	4941000	4701000	4701000	
314	4986000	5538000	4938000	4938000	4818000	4698000	
315	4983000	5535000	4935000	4935000	4815000	4695000	
316	4980000	5532000	4932000	4932000	4812000	4692000	
317	5001000	5529000	4929000	4929000	4809000	4809000	
318	5022000	5526000	4926000	4926000	4806000	4926000	
319	5043000	5523000	5043000	4923000	4803000	4923000	
320	5088000	5520000	5040000	5040000	4920000	4920000	
321	5085000	5517000	5037000	5037000	4917000	4917000	
322	5130000	5634000	5034000	5154000	4914000	4914000	
323	5199000	5631000	5031000	5271000	5031000	5031000	
324	5196000	5628000	5028000	5268000	5028000	5028000	
325	5217000	5625000	5025000	5385000	5025000	5025000	
