envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
315	4143000	3975000	3495000	4335000	4335000	4575000	
316	4140000	3972000	3492000	4332000	4332000	4572000	
317	4185000	4089000	3609000	4329000	4329000	4569000	
318	4206000	4206000	3606000	4326000	4326000	4566000	
319	4203000	4203000	3603000	4323000	4323000	4563000	
320	4248000	4200000	3720000	4440000	4320000	4560000	
321	4245000	4197000	3717000	4437000	4317000	4557000	
322	4266000	4194000	3714000	4434000	4314000	4674000	
323	4287000	4191000	3831000	4431000	4311000	4671000	
324	4284000	4188000	3828000	4428000	4308000	4668000	
325	4281000	4185000	3825000	4425000	4305000	4665000	
326	4302000	4182000	3822000	4422000	4302000	4782000	
327	4323000	4179000	3819000	4419000	4419000	4779000	
328	4344000	4296000	3816000	4416000	4416000	4776000	
329	4341000	4293000	3813000	4413000	4413000	4773000	
330	4386000	4410000	3930000	4410000	4410000	4770000	
331	4383000	4407000	3927000	4407000	4407000	4767000	
332	4404000	4404000	3924000	4404000	4524000	4764000	
333	4425000	4401000	4041000	4401000	4521000	4761000	
334	4446000	4398000	4038000	4518000	4518000	4758000	
335	4443000	4395000	4035000	4515000	4515000	4755000	
336	4440000	4392000	4032000	4512000	4512000	4752000	
337	4461000	4389000	4029000	4629000	4509000	4749000	
338	4458000	4386000	4026000	4626000	4506000	4746000	
339	4455000	4383000	4023000	4623000	4503000	4743000	
340	4452000	4380000	4020000	4620000	4500000	4740000	
341	4449000	4377000	4017000	4617000	4497000	4737000	
342	4446000	4374000	4014000	4614000	4494000	4734000	
343	4467000	4371000	4011000	4611000	4491000	4851000	
344	4488000	4368000	4008000	4728000	4488000	4848000	
345	4485000	4365000	4005000	4725000	4485000	4845000	
346	4506000	4362000	4002000	4722000	4602000	4842000	
347	4527000	4359000	3999000	4839000	4599000	4839000	
348	4572000	4356000	4116000	4836000	4716000	4836000	
349	4569000	4353000	4113000	4833000	4713000	4833000	
350	4566000	4350000	4110000	4830000	4710000	4830000	
351	4563000	4347000	4107000	4827000	4707000	4827000	
352	4584000	4344000	4104000	4824000	4704000	4944000	
353	4605000	4341000	4221000	4821000	4701000	4941000	
354	4650000	4458000	4218000	4938000	4698000	4938000	
